crop,country_iso,geo_level,geo_id,geo_display_name,metric_date,TELLUSCHIN
corn,USA,level_1,0,UNITED STATES,3/16/11,0.076412811
corn,USA,level_1,0,UNITED STATES,3/17/11,0.078692736
corn,USA,level_1,0,UNITED STATES,3/18/11,0.071174876
corn,USA,level_1,0,UNITED STATES,3/19/11,0.075174315
corn,USA,level_1,0,UNITED STATES,3/20/11,0.075767826
corn,USA,level_1,0,UNITED STATES,3/21/11,0.075781206
corn,USA,level_1,0,UNITED STATES,3/22/11,0.071619925
corn,USA,level_1,0,UNITED STATES,3/23/11,0.071549584
corn,USA,level_1,0,UNITED STATES,3/24/11,0.078314405
corn,USA,level_1,0,UNITED STATES,3/25/11,0.076773771
corn,USA,level_1,0,UNITED STATES,3/26/11,0.078667497
corn,USA,level_1,0,UNITED STATES,3/27/11,0.076551833
corn,USA,level_1,0,UNITED STATES,3/28/11,0.077773813
corn,USA,level_1,0,UNITED STATES,3/29/11,0.073668378
corn,USA,level_1,0,UNITED STATES,3/30/11,0.074245105
corn,USA,level_1,0,UNITED STATES,3/31/11,0.072043479
corn,USA,level_1,0,UNITED STATES,4/1/11,0.071372894
corn,USA,level_1,0,UNITED STATES,4/2/11,0.079262974
corn,USA,level_1,0,UNITED STATES,4/4/11,0.077902439
corn,USA,level_1,0,UNITED STATES,4/5/11,0.078999237
corn,USA,level_1,0,UNITED STATES,4/6/11,0.082022657
corn,USA,level_1,0,UNITED STATES,4/7/11,0.086494165
corn,USA,level_1,0,UNITED STATES,4/8/11,0.080649061
corn,USA,level_1,0,UNITED STATES,4/9/11,0.080858879
corn,USA,level_1,0,UNITED STATES,4/10/11,0.080469972
corn,USA,level_1,0,UNITED STATES,4/11/11,0.086292165
corn,USA,level_1,0,UNITED STATES,4/12/11,0.088413017
corn,USA,level_1,0,UNITED STATES,4/13/11,0.082310098
corn,USA,level_1,0,UNITED STATES,4/14/11,0.081587965
corn,USA,level_1,0,UNITED STATES,4/15/11,0.082875001
corn,USA,level_1,0,UNITED STATES,4/16/11,0.079523667
corn,USA,level_1,0,UNITED STATES,4/17/11,0.08851129
corn,USA,level_1,0,UNITED STATES,4/18/11,0.07997268
corn,USA,level_1,0,UNITED STATES,4/19/11,0.079681936
corn,USA,level_1,0,UNITED STATES,4/20/11,0.07945298
corn,USA,level_1,0,UNITED STATES,4/21/11,0.080787687
corn,USA,level_1,0,UNITED STATES,4/22/11,0.086961201
corn,USA,level_1,0,UNITED STATES,4/23/11,0.081765729
corn,USA,level_1,0,UNITED STATES,4/24/11,0.081681879
corn,USA,level_1,0,UNITED STATES,4/25/11,0.087622504
corn,USA,level_1,0,UNITED STATES,4/26/11,0.084818142
corn,USA,level_1,0,UNITED STATES,4/27/11,0.089547831
corn,USA,level_1,0,UNITED STATES,4/28/11,0.08517084
corn,USA,level_1,0,UNITED STATES,4/29/11,0.089128924
corn,USA,level_1,0,UNITED STATES,4/30/11,0.092706139
corn,USA,level_1,0,UNITED STATES,5/1/11,0.09097634
corn,USA,level_1,0,UNITED STATES,5/2/11,0.09421137
corn,USA,level_1,0,UNITED STATES,5/3/11,0.098461424
corn,USA,level_1,0,UNITED STATES,5/4/11,0.096191009
corn,USA,level_1,0,UNITED STATES,5/5/11,0.099874547
corn,USA,level_1,0,UNITED STATES,5/6/11,0.098199909
corn,USA,level_1,0,UNITED STATES,5/7/11,0.098618145
corn,USA,level_1,0,UNITED STATES,5/8/11,0.105294428
corn,USA,level_1,0,UNITED STATES,5/9/11,0.1048127
corn,USA,level_1,0,UNITED STATES,5/10/11,0.103250904
corn,USA,level_1,0,UNITED STATES,5/11/11,0.107970256
corn,USA,level_1,0,UNITED STATES,5/12/11,0.103997523
corn,USA,level_1,0,UNITED STATES,5/13/11,0.105160089
corn,USA,level_1,0,UNITED STATES,5/14/11,0.110623926
corn,USA,level_1,0,UNITED STATES,5/15/11,0.111597477
corn,USA,level_1,0,UNITED STATES,5/16/11,0.112134033
corn,USA,level_1,0,UNITED STATES,5/17/11,0.114451717
corn,USA,level_1,0,UNITED STATES,5/18/11,0.111945137
corn,USA,level_1,0,UNITED STATES,5/20/11,0.113383111
corn,USA,level_1,0,UNITED STATES,5/21/11,0.111831404
corn,USA,level_1,0,UNITED STATES,5/22/11,0.113357946
corn,USA,level_1,0,UNITED STATES,5/23/11,0.11313022
corn,USA,level_1,0,UNITED STATES,5/24/11,0.112884382
corn,USA,level_1,0,UNITED STATES,5/25/11,0.117663461
corn,USA,level_1,0,UNITED STATES,5/26/11,0.119759817
corn,USA,level_1,0,UNITED STATES,5/27/11,0.12426005
corn,USA,level_1,0,UNITED STATES,5/28/11,0.120025176
corn,USA,level_1,0,UNITED STATES,5/29/11,0.119209886
corn,USA,level_1,0,UNITED STATES,5/30/11,0.119365593
corn,USA,level_1,0,UNITED STATES,5/31/11,0.127432253
corn,USA,level_1,0,UNITED STATES,6/1/11,0.125564366
corn,USA,level_1,0,UNITED STATES,6/2/11,0.12484955
corn,USA,level_1,0,UNITED STATES,6/3/11,0.132581454
corn,USA,level_1,0,UNITED STATES,6/4/11,0.125119164
corn,USA,level_1,0,UNITED STATES,6/5/11,0.129698101
corn,USA,level_1,0,UNITED STATES,6/6/11,0.135908965
corn,USA,level_1,0,UNITED STATES,6/7/11,0.131849049
corn,USA,level_1,0,UNITED STATES,6/8/11,0.133657807
corn,USA,level_1,0,UNITED STATES,6/9/11,0.144233167
corn,USA,level_1,0,UNITED STATES,6/10/11,0.144783015
corn,USA,level_1,0,UNITED STATES,6/11/11,0.140255164
corn,USA,level_1,0,UNITED STATES,6/12/11,0.150222131
corn,USA,level_1,0,UNITED STATES,6/13/11,0.150690314
corn,USA,level_1,0,UNITED STATES,6/14/11,0.148773371
corn,USA,level_1,0,UNITED STATES,6/16/11,0.151594063
corn,USA,level_1,0,UNITED STATES,6/17/11,0.157750082
corn,USA,level_1,0,UNITED STATES,6/18/11,0.158745099
corn,USA,level_1,0,UNITED STATES,6/19/11,0.167187652
corn,USA,level_1,0,UNITED STATES,6/20/11,0.167791971
corn,USA,level_1,0,UNITED STATES,6/21/11,0.168044017
corn,USA,level_1,0,UNITED STATES,6/22/11,0.173431018
corn,USA,level_1,0,UNITED STATES,6/23/11,0.177246798
corn,USA,level_1,0,UNITED STATES,6/24/11,0.181531782
corn,USA,level_1,0,UNITED STATES,6/25/11,0.193708975
corn,USA,level_1,0,UNITED STATES,6/26/11,0.190986765
corn,USA,level_1,0,UNITED STATES,6/27/11,0.196674032
corn,USA,level_1,0,UNITED STATES,6/28/11,0.196680031
corn,USA,level_1,0,UNITED STATES,6/29/11,0.208891324
corn,USA,level_1,0,UNITED STATES,6/30/11,0.210152108
corn,USA,level_1,0,UNITED STATES,7/1/11,0.217461873
corn,USA,level_1,0,UNITED STATES,7/2/11,0.228550866
corn,USA,level_1,0,UNITED STATES,7/3/11,0.246248173
corn,USA,level_1,0,UNITED STATES,7/4/11,0.247492098
corn,USA,level_1,0,UNITED STATES,7/5/11,0.271099641
corn,USA,level_1,0,UNITED STATES,7/6/11,0.279181359
corn,USA,level_1,0,UNITED STATES,7/7/11,0.293995628
corn,USA,level_1,0,UNITED STATES,7/8/11,0.299575782
corn,USA,level_1,0,UNITED STATES,7/9/11,0.31107212
corn,USA,level_1,0,UNITED STATES,7/10/11,0.324395837
corn,USA,level_1,0,UNITED STATES,7/11/11,0.331231079
corn,USA,level_1,0,UNITED STATES,7/12/11,0.330975274
corn,USA,level_1,0,UNITED STATES,7/13/11,0.346733508
corn,USA,level_1,0,UNITED STATES,7/15/11,0.363626961
corn,USA,level_1,0,UNITED STATES,7/16/11,0.37325992
corn,USA,level_1,0,UNITED STATES,7/17/11,0.380349468
corn,USA,level_1,0,UNITED STATES,7/18/11,0.382916398
corn,USA,level_1,0,UNITED STATES,7/19/11,0.389068083
corn,USA,level_1,0,UNITED STATES,7/20/11,0.401932489
corn,USA,level_1,0,UNITED STATES,7/21/11,0.411394267
corn,USA,level_1,0,UNITED STATES,7/22/11,0.416397235
corn,USA,level_1,0,UNITED STATES,7/23/11,0.433178528
corn,USA,level_1,0,UNITED STATES,7/24/11,0.445909379
corn,USA,level_1,0,UNITED STATES,7/25/11,0.463080089
corn,USA,level_1,0,UNITED STATES,7/26/11,0.469852509
corn,USA,level_1,0,UNITED STATES,7/27/11,0.475014304
corn,USA,level_1,0,UNITED STATES,7/28/11,0.491651408
corn,USA,level_1,0,UNITED STATES,7/29/11,0.49936292
corn,USA,level_1,0,UNITED STATES,7/30/11,0.500734822
corn,USA,level_1,0,UNITED STATES,7/31/11,0.506885947
corn,USA,level_1,0,UNITED STATES,8/1/11,0.514031927
corn,USA,level_1,0,UNITED STATES,8/2/11,0.519707785
corn,USA,level_1,0,UNITED STATES,8/3/11,0.521947991
corn,USA,level_1,0,UNITED STATES,8/4/11,0.529671875
corn,USA,level_1,0,UNITED STATES,8/5/11,0.530566025
corn,USA,level_1,0,UNITED STATES,8/6/11,0.532079914
corn,USA,level_1,0,UNITED STATES,8/7/11,0.537538266
corn,USA,level_1,0,UNITED STATES,8/8/11,0.540295232
corn,USA,level_1,0,UNITED STATES,8/9/11,0.537199476
corn,USA,level_1,0,UNITED STATES,8/10/11,0.542757857
corn,USA,level_1,0,UNITED STATES,8/11/11,0.534208337
corn,USA,level_1,0,UNITED STATES,8/12/11,0.537955325
corn,USA,level_1,0,UNITED STATES,8/13/11,0.543297816
corn,USA,level_1,0,UNITED STATES,8/14/11,0.545495651
corn,USA,level_1,0,UNITED STATES,8/15/11,0.543344085
corn,USA,level_1,0,UNITED STATES,8/16/11,0.543515721
corn,USA,level_1,0,UNITED STATES,8/17/11,0.54130054
corn,USA,level_1,0,UNITED STATES,8/18/11,0.538604685
corn,USA,level_1,0,UNITED STATES,8/19/11,0.542994448
corn,USA,level_1,0,UNITED STATES,8/20/11,0.543893595
corn,USA,level_1,0,UNITED STATES,8/21/11,0.540078624
corn,USA,level_1,0,UNITED STATES,8/22/11,0.536118365
corn,USA,level_1,0,UNITED STATES,8/23/11,0.537101535
corn,USA,level_1,0,UNITED STATES,8/24/11,0.537287445
corn,USA,level_1,0,UNITED STATES,8/25/11,0.53651792
corn,USA,level_1,0,UNITED STATES,8/26/11,0.53128426
corn,USA,level_1,0,UNITED STATES,8/27/11,0.529053481
corn,USA,level_1,0,UNITED STATES,8/28/11,0.526667014
corn,USA,level_1,0,UNITED STATES,8/29/11,0.522602777
corn,USA,level_1,0,UNITED STATES,8/30/11,0.518326751
corn,USA,level_1,0,UNITED STATES,8/31/11,0.516953513
corn,USA,level_1,0,UNITED STATES,9/1/11,0.502635259
corn,USA,level_1,0,UNITED STATES,9/2/11,0.500868985
corn,USA,level_1,0,UNITED STATES,9/3/11,0.496322102
corn,USA,level_1,0,UNITED STATES,9/4/11,0.490514553
corn,USA,level_1,0,UNITED STATES,9/5/11,0.479264935
corn,USA,level_1,0,UNITED STATES,9/6/11,0.477454682
corn,USA,level_1,0,UNITED STATES,9/7/11,0.470079438
corn,USA,level_1,0,UNITED STATES,9/8/11,0.47158845
corn,USA,level_1,0,UNITED STATES,9/9/11,0.459104765
corn,USA,level_1,0,UNITED STATES,9/10/11,0.459977279
corn,USA,level_1,0,UNITED STATES,9/11/11,0.448042421
corn,USA,level_1,0,UNITED STATES,9/12/11,0.437363546
corn,USA,level_1,0,UNITED STATES,9/13/11,0.429071952
corn,USA,level_1,0,UNITED STATES,9/14/11,0.428902061
corn,USA,level_1,0,UNITED STATES,9/15/11,0.418957783
corn,USA,level_1,0,UNITED STATES,9/16/11,0.411122999
corn,USA,level_1,0,UNITED STATES,9/17/11,0.3969665
corn,USA,level_1,0,UNITED STATES,9/18/11,0.389109535
corn,USA,level_1,0,UNITED STATES,9/19/11,0.387564624
corn,USA,level_1,0,UNITED STATES,9/20/11,0.377439654
corn,USA,level_1,0,UNITED STATES,9/21/11,0.359552694
corn,USA,level_1,0,UNITED STATES,9/22/11,0.350473974
corn,USA,level_1,0,UNITED STATES,9/23/11,0.344357109
corn,USA,level_1,0,UNITED STATES,9/24/11,0.334158689
corn,USA,level_1,0,UNITED STATES,9/25/11,0.322453122
corn,USA,level_1,0,UNITED STATES,9/26/11,0.321581348
corn,USA,level_1,0,UNITED STATES,9/27/11,0.308768904
corn,USA,level_1,0,UNITED STATES,9/28/11,0.301231802
corn,USA,level_1,0,UNITED STATES,9/29/11,0.287040757
corn,USA,level_1,0,UNITED STATES,9/30/11,0.278452499
corn,USA,level_1,0,UNITED STATES,10/1/11,0.262327289
corn,USA,level_1,0,UNITED STATES,10/2/11,0.253504318
corn,USA,level_1,0,UNITED STATES,10/3/11,0.232414086
corn,USA,level_1,0,UNITED STATES,10/4/11,0.228308768
corn,USA,level_1,0,UNITED STATES,10/5/11,0.215406345
corn,USA,level_1,0,UNITED STATES,10/6/11,0.211182896
corn,USA,level_1,0,UNITED STATES,10/7/11,0.200966268
corn,USA,level_1,0,UNITED STATES,10/8/11,0.18622711
corn,USA,level_1,0,UNITED STATES,10/9/11,0.176319109
corn,USA,level_1,0,UNITED STATES,10/10/11,0.17123124
corn,USA,level_1,0,UNITED STATES,10/11/11,0.166627642
corn,USA,level_1,0,UNITED STATES,10/12/11,0.154777071
corn,USA,level_1,0,UNITED STATES,10/13/11,0.147664002
corn,USA,level_1,0,UNITED STATES,10/14/11,0.150517608
corn,USA,level_1,0,UNITED STATES,10/15/11,0.144632597
corn,USA,level_1,0,UNITED STATES,10/16/11,0.142408023
corn,USA,level_1,0,UNITED STATES,10/17/11,0.134437722
corn,USA,level_1,0,UNITED STATES,10/18/11,0.132580654
corn,USA,level_1,0,UNITED STATES,10/19/11,0.136867821
corn,USA,level_1,0,UNITED STATES,10/20/11,0.137798172
corn,USA,level_1,0,UNITED STATES,10/21/11,0.134044725
corn,USA,level_1,0,UNITED STATES,10/22/11,0.125391903
corn,USA,level_1,0,UNITED STATES,10/23/11,0.128055171
corn,USA,level_1,0,UNITED STATES,10/24/11,0.1241339
corn,USA,level_1,0,UNITED STATES,10/25/11,0.119645058
corn,USA,level_1,0,UNITED STATES,10/26/11,0.115080207
corn,USA,level_1,0,UNITED STATES,10/27/11,0.115429557
corn,USA,level_1,0,UNITED STATES,10/28/11,0.11643073
corn,USA,level_1,0,UNITED STATES,10/29/11,0.107775639
corn,USA,level_1,0,UNITED STATES,10/30/11,0.112916631
corn,USA,level_1,0,UNITED STATES,10/31/11,0.104792969
corn,USA,level_1,0,UNITED STATES,11/1/11,0.100832368
corn,USA,level_1,0,UNITED STATES,11/2/11,0.096722393
corn,USA,level_1,0,UNITED STATES,11/3/11,0.103103565
corn,USA,level_1,0,UNITED STATES,11/4/11,0.102311233
corn,USA,level_1,0,UNITED STATES,11/5/11,0.099084041
corn,USA,level_1,0,UNITED STATES,11/6/11,0.095754995
corn,USA,level_1,0,UNITED STATES,11/7/11,0.100579666
corn,USA,level_1,0,UNITED STATES,11/8/11,0.092541345
corn,USA,level_1,0,UNITED STATES,11/9/11,0.098747528
corn,USA,level_1,0,UNITED STATES,11/10/11,0.092374407
corn,USA,level_1,0,UNITED STATES,11/11/11,0.092818549
corn,USA,level_1,0,UNITED STATES,11/12/11,0.091880693
corn,USA,level_1,0,UNITED STATES,11/13/11,0.093952663
corn,USA,level_1,0,UNITED STATES,11/14/11,0.09212838
corn,USA,level_1,0,UNITED STATES,11/15/11,0.090166837
corn,USA,level_1,0,UNITED STATES,11/16/11,0.08804879
corn,USA,level_1,0,UNITED STATES,11/17/11,0.088390507
corn,USA,level_1,0,UNITED STATES,11/18/11,0.091023354
corn,USA,level_1,0,UNITED STATES,11/19/11,0.085746512
corn,USA,level_1,0,UNITED STATES,11/20/11,0.088371881
corn,USA,level_1,0,UNITED STATES,11/21/11,0.08487491
corn,USA,level_1,0,UNITED STATES,11/22/11,0.081424794
corn,USA,level_1,0,UNITED STATES,11/23/11,0.08379671
corn,USA,level_1,0,UNITED STATES,11/24/11,0.086165634
corn,USA,level_1,0,UNITED STATES,11/25/11,0.082485955
corn,USA,level_1,0,UNITED STATES,11/26/11,0.077218794
corn,USA,level_1,0,UNITED STATES,11/27/11,0.077078795
corn,USA,level_1,0,UNITED STATES,11/28/11,0.082416173
corn,USA,level_1,0,UNITED STATES,11/29/11,0.075601936
corn,USA,level_1,0,UNITED STATES,11/30/11,0.08037749
corn,USA,level_1,0,UNITED STATES,12/1/11,0.082671217
corn,USA,level_1,0,UNITED STATES,12/2/11,0.081175678
corn,USA,level_1,0,UNITED STATES,12/3/11,0.075889616
corn,USA,level_1,0,UNITED STATES,12/4/11,0.079052997
corn,USA,level_1,0,UNITED STATES,12/5/11,0.076674386
corn,USA,level_1,0,UNITED STATES,12/6/11,0.082563947
corn,USA,level_1,0,UNITED STATES,12/8/11,0.073843241
corn,USA,level_1,0,UNITED STATES,12/9/11,0.071669086
corn,USA,level_1,0,UNITED STATES,12/10/11,0.071008895
corn,USA,level_1,0,UNITED STATES,12/11/11,0.069678047
corn,USA,level_1,0,UNITED STATES,12/12/11,0.076979467
corn,USA,level_1,0,UNITED STATES,12/13/11,0.071308359
corn,USA,level_1,0,UNITED STATES,12/14/11,0.075169599
corn,USA,level_1,0,UNITED STATES,12/15/11,0.070621975
corn,USA,level_1,0,UNITED STATES,12/16/11,0.078166246
corn,USA,level_1,0,UNITED STATES,12/17/11,0.07470218
corn,USA,level_1,0,UNITED STATES,12/18/11,0.076128362
corn,USA,level_1,0,UNITED STATES,12/19/11,0.079262213
corn,USA,level_1,0,UNITED STATES,12/20/11,0.082747376
corn,USA,level_1,0,UNITED STATES,12/21/11,0.077970669
corn,USA,level_1,0,UNITED STATES,12/22/11,0.085495706
corn,USA,level_1,0,UNITED STATES,12/23/11,0.076789525
corn,USA,level_1,0,UNITED STATES,12/24/11,0.081580388
corn,USA,level_1,0,UNITED STATES,12/25/11,0.077598613
corn,USA,level_1,0,UNITED STATES,12/26/11,0.079581257
corn,USA,level_1,0,UNITED STATES,12/27/11,0.080580347
corn,USA,level_1,0,UNITED STATES,12/28/11,0.072527856
corn,USA,level_1,0,UNITED STATES,12/29/11,0.071493861
corn,USA,level_1,0,UNITED STATES,12/30/11,0.065803452
corn,USA,level_1,0,UNITED STATES,12/31/11,0.071221378
corn,USA,level_1,0,UNITED STATES,1/1/12,0.06771675
corn,USA,level_1,0,UNITED STATES,1/2/12,0.068952962
corn,USA,level_1,0,UNITED STATES,1/3/12,0.060825443
corn,USA,level_1,0,UNITED STATES,1/4/12,0.067580425
corn,USA,level_1,0,UNITED STATES,1/5/12,0.063744726
corn,USA,level_1,0,UNITED STATES,1/6/12,0.068803427
corn,USA,level_1,0,UNITED STATES,1/7/12,0.064017959
corn,USA,level_1,0,UNITED STATES,1/8/12,0.064104264
corn,USA,level_1,0,UNITED STATES,1/9/12,0.062421707
corn,USA,level_1,0,UNITED STATES,1/10/12,0.064080227
corn,USA,level_1,0,UNITED STATES,1/11/12,0.063390121
corn,USA,level_1,0,UNITED STATES,1/12/12,0.06993579
corn,USA,level_1,0,UNITED STATES,1/13/12,0.069983565
corn,USA,level_1,0,UNITED STATES,1/14/12,0.070926486
corn,USA,level_1,0,UNITED STATES,1/15/12,0.067140815
corn,USA,level_1,0,UNITED STATES,1/16/12,0.070563401
corn,USA,level_1,0,UNITED STATES,1/17/12,0.072370135
corn,USA,level_1,0,UNITED STATES,1/18/12,0.0632779
corn,USA,level_1,0,UNITED STATES,1/19/12,0.065691532
corn,USA,level_1,0,UNITED STATES,1/20/12,0.061783861
corn,USA,level_1,0,UNITED STATES,1/21/12,0.063934344
corn,USA,level_1,0,UNITED STATES,1/22/12,0.060974865
corn,USA,level_1,0,UNITED STATES,1/23/12,0.061562359
corn,USA,level_1,0,UNITED STATES,1/24/12,0.061816241
corn,USA,level_1,0,UNITED STATES,1/25/12,0.063755067
corn,USA,level_1,0,UNITED STATES,1/26/12,0.065561449
corn,USA,level_1,0,UNITED STATES,1/27/12,0.068349282
corn,USA,level_1,0,UNITED STATES,1/28/12,0.074498649
corn,USA,level_1,0,UNITED STATES,1/29/12,0.070571873
corn,USA,level_1,0,UNITED STATES,1/30/12,0.07461394
corn,USA,level_1,0,UNITED STATES,1/31/12,0.079049874
corn,USA,level_1,0,UNITED STATES,2/1/12,0.072501951
corn,USA,level_1,0,UNITED STATES,2/2/12,0.080548126
corn,USA,level_1,0,UNITED STATES,2/3/12,0.076775617
corn,USA,level_1,0,UNITED STATES,2/4/12,0.078850716
corn,USA,level_1,0,UNITED STATES,2/5/12,0.079533206
corn,USA,level_1,0,UNITED STATES,2/6/12,0.079684141
corn,USA,level_1,0,UNITED STATES,2/7/12,0.073303778
corn,USA,level_1,0,UNITED STATES,2/8/12,0.070999271
corn,USA,level_1,0,UNITED STATES,2/9/12,0.074431217
corn,USA,level_1,0,UNITED STATES,2/10/12,0.076367273
corn,USA,level_1,0,UNITED STATES,2/11/12,0.073614283
corn,USA,level_1,0,UNITED STATES,2/12/12,0.07613465
corn,USA,level_1,0,UNITED STATES,2/13/12,0.072880194
corn,USA,level_1,0,UNITED STATES,2/14/12,0.072118116
corn,USA,level_1,0,UNITED STATES,2/15/12,0.070272072
corn,USA,level_1,0,UNITED STATES,2/16/12,0.072611293
corn,USA,level_1,0,UNITED STATES,2/17/12,0.072626937
corn,USA,level_1,0,UNITED STATES,2/18/12,0.06670925
corn,USA,level_1,0,UNITED STATES,2/19/12,0.069768288
corn,USA,level_1,0,UNITED STATES,2/20/12,0.066357035
corn,USA,level_1,0,UNITED STATES,2/21/12,0.065906554
corn,USA,level_1,0,UNITED STATES,2/22/12,0.06904847
corn,USA,level_1,0,UNITED STATES,2/23/12,0.068116882
corn,USA,level_1,0,UNITED STATES,2/24/12,0.065578012
corn,USA,level_1,0,UNITED STATES,2/25/12,0.068666061
corn,USA,level_1,0,UNITED STATES,2/26/12,0.064305106
corn,USA,level_1,0,UNITED STATES,2/27/12,0.07372371
corn,USA,level_1,0,UNITED STATES,2/28/12,0.073664452
corn,USA,level_1,0,UNITED STATES,2/29/12,0.070825735
corn,USA,level_1,0,UNITED STATES,3/1/12,0.071641308
corn,USA,level_1,0,UNITED STATES,3/2/12,0.069648935
corn,USA,level_1,0,UNITED STATES,3/3/12,0.065665575
corn,USA,level_1,0,UNITED STATES,3/4/12,0.066711331
corn,USA,level_1,0,UNITED STATES,3/5/12,0.072357045
corn,USA,level_1,0,UNITED STATES,3/6/12,0.069425873
corn,USA,level_1,0,UNITED STATES,3/7/12,0.071204312
corn,USA,level_1,0,UNITED STATES,3/9/12,0.081186645
corn,USA,level_1,0,UNITED STATES,3/10/12,0.080329321
corn,USA,level_1,0,UNITED STATES,3/11/12,0.074816625
corn,USA,level_1,0,UNITED STATES,3/12/12,0.0782264
corn,USA,level_1,0,UNITED STATES,3/13/12,0.082446862
corn,USA,level_1,0,UNITED STATES,3/14/12,0.083739968
corn,USA,level_1,0,UNITED STATES,3/15/12,0.077837656
corn,USA,level_1,0,UNITED STATES,3/16/12,0.07976443
corn,USA,level_1,0,UNITED STATES,3/17/12,0.081320593
corn,USA,level_1,0,UNITED STATES,3/18/12,0.07595737
corn,USA,level_1,0,UNITED STATES,3/19/12,0.073591969
corn,USA,level_1,0,UNITED STATES,3/20/12,0.081695085
corn,USA,level_1,0,UNITED STATES,3/21/12,0.081437588
corn,USA,level_1,0,UNITED STATES,3/23/12,0.072453361
corn,USA,level_1,0,UNITED STATES,3/24/12,0.07651765
corn,USA,level_1,0,UNITED STATES,3/25/12,0.072586093
corn,USA,level_1,0,UNITED STATES,3/26/12,0.074961643
corn,USA,level_1,0,UNITED STATES,3/27/12,0.078162398
corn,USA,level_1,0,UNITED STATES,3/28/12,0.07689299
corn,USA,level_1,0,UNITED STATES,3/29/12,0.07636324
corn,USA,level_1,0,UNITED STATES,3/30/12,0.071682503
corn,USA,level_1,0,UNITED STATES,3/31/12,0.077267264
corn,USA,level_1,0,UNITED STATES,4/1/12,0.083048605
corn,USA,level_1,0,UNITED STATES,4/2/12,0.07629992
corn,USA,level_1,0,UNITED STATES,4/3/12,0.080649137
corn,USA,level_1,0,UNITED STATES,4/4/12,0.079143717
corn,USA,level_1,0,UNITED STATES,4/5/12,0.083612661
corn,USA,level_1,0,UNITED STATES,4/6/12,0.086199769
corn,USA,level_1,0,UNITED STATES,4/7/12,0.094425281
corn,USA,level_1,0,UNITED STATES,4/8/12,0.087297519
corn,USA,level_1,0,UNITED STATES,4/9/12,0.092092291
corn,USA,level_1,0,UNITED STATES,4/10/12,0.093482091
corn,USA,level_1,0,UNITED STATES,4/11/12,0.095687228
corn,USA,level_1,0,UNITED STATES,4/12/12,0.095486288
corn,USA,level_1,0,UNITED STATES,4/13/12,0.096688689
corn,USA,level_1,0,UNITED STATES,4/14/12,0.105471204
corn,USA,level_1,0,UNITED STATES,4/15/12,0.107444158
corn,USA,level_1,0,UNITED STATES,4/16/12,0.108205034
corn,USA,level_1,0,UNITED STATES,4/17/12,0.108048314
corn,USA,level_1,0,UNITED STATES,4/18/12,0.110331049
corn,USA,level_1,0,UNITED STATES,4/19/12,0.108817603
corn,USA,level_1,0,UNITED STATES,4/20/12,0.112621679
corn,USA,level_1,0,UNITED STATES,4/21/12,0.11302316
corn,USA,level_1,0,UNITED STATES,4/22/12,0.109413403
corn,USA,level_1,0,UNITED STATES,4/23/12,0.10818632
corn,USA,level_1,0,UNITED STATES,4/24/12,0.106184348
corn,USA,level_1,0,UNITED STATES,4/25/12,0.107405171
corn,USA,level_1,0,UNITED STATES,4/26/12,0.111266272
corn,USA,level_1,0,UNITED STATES,4/27/12,0.10923847
corn,USA,level_1,0,UNITED STATES,4/28/12,0.109888352
corn,USA,level_1,0,UNITED STATES,4/29/12,0.111127666
corn,USA,level_1,0,UNITED STATES,4/30/12,0.113936351
corn,USA,level_1,0,UNITED STATES,5/1/12,0.118026801
corn,USA,level_1,0,UNITED STATES,5/2/12,0.119579886
corn,USA,level_1,0,UNITED STATES,5/3/12,0.123261826
corn,USA,level_1,0,UNITED STATES,5/5/12,0.118963303
corn,USA,level_1,0,UNITED STATES,5/6/12,0.11763296
corn,USA,level_1,0,UNITED STATES,5/7/12,0.122292121
corn,USA,level_1,0,UNITED STATES,5/8/12,0.117122771
corn,USA,level_1,0,UNITED STATES,5/9/12,0.125357101
corn,USA,level_1,0,UNITED STATES,5/10/12,0.127759705
corn,USA,level_1,0,UNITED STATES,5/11/12,0.120475649
corn,USA,level_1,0,UNITED STATES,5/12/12,0.120455132
corn,USA,level_1,0,UNITED STATES,5/13/12,0.12673371
corn,USA,level_1,0,UNITED STATES,5/14/12,0.12385858
corn,USA,level_1,0,UNITED STATES,5/15/12,0.131031064
corn,USA,level_1,0,UNITED STATES,5/16/12,0.127238103
corn,USA,level_1,0,UNITED STATES,5/17/12,0.132913176
corn,USA,level_1,0,UNITED STATES,5/18/12,0.134261395
corn,USA,level_1,0,UNITED STATES,5/19/12,0.130621513
corn,USA,level_1,0,UNITED STATES,5/20/12,0.137206449
corn,USA,level_1,0,UNITED STATES,5/21/12,0.134965279
corn,USA,level_1,0,UNITED STATES,5/22/12,0.138204852
corn,USA,level_1,0,UNITED STATES,5/23/12,0.143691453
corn,USA,level_1,0,UNITED STATES,5/24/12,0.138550386
corn,USA,level_1,0,UNITED STATES,5/25/12,0.142737412
corn,USA,level_1,0,UNITED STATES,5/26/12,0.146456704
corn,USA,level_1,0,UNITED STATES,5/27/12,0.143352351
corn,USA,level_1,0,UNITED STATES,5/28/12,0.147076327
corn,USA,level_1,0,UNITED STATES,5/29/12,0.14460258
corn,USA,level_1,0,UNITED STATES,5/30/12,0.148213612
corn,USA,level_1,0,UNITED STATES,5/31/12,0.156286479
corn,USA,level_1,0,UNITED STATES,6/1/12,0.154233196
