,crop,country_iso,metric_date,TELLUSCHIN,doy,year,adm2_code,yield
469,corn,USA,4/20/11,0.07945298,110,2011,0,146
470,corn,USA,4/21/11,0.080787687,111,2011,0,146
471,corn,USA,4/22/11,0.086961201,112,2011,0,146
472,corn,USA,4/23/11,0.08176572900000001,113,2011,0,146
473,corn,USA,4/24/11,0.081681879,114,2011,0,146
474,corn,USA,4/25/11,0.087622504,115,2011,0,146
475,corn,USA,4/26/11,0.084818142,116,2011,0,146
476,corn,USA,4/27/11,0.089547831,117,2011,0,146
477,corn,USA,4/28/11,0.08517084,118,2011,0,146
478,corn,USA,4/29/11,0.089128924,119,2011,0,146
479,corn,USA,4/30/11,0.092706139,120,2011,0,146
480,corn,USA,5/1/11,0.09097634,121,2011,0,146
481,corn,USA,5/2/11,0.09421137,122,2011,0,146
482,corn,USA,5/3/11,0.098461424,123,2011,0,146
483,corn,USA,5/4/11,0.09619100900000001,124,2011,0,146
484,corn,USA,5/5/11,0.099874547,125,2011,0,146
485,corn,USA,5/6/11,0.098199909,126,2011,0,146
486,corn,USA,5/7/11,0.098618145,127,2011,0,146
487,corn,USA,5/8/11,0.10529442800000001,128,2011,0,146
488,corn,USA,5/9/11,0.1048127,129,2011,0,146
489,corn,USA,5/10/11,0.103250904,130,2011,0,146
490,corn,USA,5/11/11,0.107970256,131,2011,0,146
491,corn,USA,5/12/11,0.10399752300000001,132,2011,0,146
492,corn,USA,5/13/11,0.105160089,133,2011,0,146
493,corn,USA,5/14/11,0.110623926,134,2011,0,146
494,corn,USA,5/15/11,0.11159747699999999,135,2011,0,146
495,corn,USA,5/16/11,0.11213403300000001,136,2011,0,146
496,corn,USA,5/17/11,0.114451717,137,2011,0,146
497,corn,USA,5/18/11,0.11194513699999999,138,2011,0,146
498,corn,USA,5/20/11,0.113383111,140,2011,0,146
499,corn,USA,5/21/11,0.11183140400000001,141,2011,0,146
500,corn,USA,5/22/11,0.113357946,142,2011,0,146
501,corn,USA,5/23/11,0.11313022,143,2011,0,146
502,corn,USA,5/24/11,0.11288438199999999,144,2011,0,146
503,corn,USA,5/25/11,0.117663461,145,2011,0,146
504,corn,USA,5/26/11,0.11975981699999999,146,2011,0,146
505,corn,USA,5/27/11,0.12426005,147,2011,0,146
506,corn,USA,5/28/11,0.120025176,148,2011,0,146
507,corn,USA,5/29/11,0.119209886,149,2011,0,146
508,corn,USA,5/30/11,0.119365593,150,2011,0,146
509,corn,USA,5/31/11,0.127432253,151,2011,0,146
510,corn,USA,6/1/11,0.12556436599999998,152,2011,0,146
511,corn,USA,6/2/11,0.12484955,153,2011,0,146
512,corn,USA,6/3/11,0.13258145400000002,154,2011,0,146
513,corn,USA,6/4/11,0.125119164,155,2011,0,146
514,corn,USA,6/5/11,0.129698101,156,2011,0,146
515,corn,USA,6/6/11,0.135908965,157,2011,0,146
516,corn,USA,6/7/11,0.131849049,158,2011,0,146
517,corn,USA,6/8/11,0.133657807,159,2011,0,146
518,corn,USA,6/9/11,0.144233167,160,2011,0,146
519,corn,USA,6/10/11,0.144783015,161,2011,0,146
520,corn,USA,6/11/11,0.14025516400000002,162,2011,0,146
521,corn,USA,6/12/11,0.150222131,163,2011,0,146
522,corn,USA,6/13/11,0.150690314,164,2011,0,146
523,corn,USA,6/14/11,0.148773371,165,2011,0,146
524,corn,USA,6/16/11,0.151594063,167,2011,0,146
525,corn,USA,6/17/11,0.15775008199999999,168,2011,0,146
526,corn,USA,6/18/11,0.158745099,169,2011,0,146
527,corn,USA,6/19/11,0.167187652,170,2011,0,146
528,corn,USA,6/20/11,0.167791971,171,2011,0,146
529,corn,USA,6/21/11,0.168044017,172,2011,0,146
530,corn,USA,6/22/11,0.17343101800000002,173,2011,0,146
531,corn,USA,6/23/11,0.177246798,174,2011,0,146
532,corn,USA,6/24/11,0.181531782,175,2011,0,146
533,corn,USA,6/25/11,0.193708975,176,2011,0,146
534,corn,USA,6/26/11,0.190986765,177,2011,0,146
535,corn,USA,6/27/11,0.196674032,178,2011,0,146
536,corn,USA,6/28/11,0.196680031,179,2011,0,146
537,corn,USA,6/29/11,0.208891324,180,2011,0,146
538,corn,USA,6/30/11,0.210152108,181,2011,0,146
539,corn,USA,7/1/11,0.217461873,182,2011,0,146
540,corn,USA,7/2/11,0.22855086600000002,183,2011,0,146
541,corn,USA,7/3/11,0.24624817300000001,184,2011,0,146
542,corn,USA,7/4/11,0.247492098,185,2011,0,146
543,corn,USA,7/5/11,0.271099641,186,2011,0,146
544,corn,USA,7/6/11,0.27918135899999996,187,2011,0,146
545,corn,USA,7/7/11,0.293995628,188,2011,0,146
546,corn,USA,7/8/11,0.299575782,189,2011,0,146
547,corn,USA,7/9/11,0.31107212,190,2011,0,146
548,corn,USA,7/10/11,0.324395837,191,2011,0,146
549,corn,USA,7/11/11,0.331231079,192,2011,0,146
550,corn,USA,7/12/11,0.330975274,193,2011,0,146
551,corn,USA,7/13/11,0.34673350799999997,194,2011,0,146
552,corn,USA,7/15/11,0.363626961,196,2011,0,146
553,corn,USA,7/16/11,0.37325992,197,2011,0,146
554,corn,USA,7/17/11,0.38034946799999997,198,2011,0,146
555,corn,USA,7/18/11,0.382916398,199,2011,0,146
556,corn,USA,7/19/11,0.38906808299999995,200,2011,0,146
557,corn,USA,7/20/11,0.401932489,201,2011,0,146
558,corn,USA,7/21/11,0.41139426700000004,202,2011,0,146
559,corn,USA,7/22/11,0.416397235,203,2011,0,146
560,corn,USA,7/23/11,0.43317852799999995,204,2011,0,146
561,corn,USA,7/24/11,0.445909379,205,2011,0,146
562,corn,USA,7/25/11,0.463080089,206,2011,0,146
563,corn,USA,7/26/11,0.469852509,207,2011,0,146
564,corn,USA,7/27/11,0.475014304,208,2011,0,146
565,corn,USA,7/28/11,0.49165140799999996,209,2011,0,146
566,corn,USA,7/29/11,0.49936292,210,2011,0,146
567,corn,USA,7/30/11,0.5007348220000001,211,2011,0,146
568,corn,USA,7/31/11,0.506885947,212,2011,0,146
569,corn,USA,8/1/11,0.514031927,213,2011,0,146
570,corn,USA,8/2/11,0.519707785,214,2011,0,146
571,corn,USA,8/3/11,0.521947991,215,2011,0,146
572,corn,USA,8/4/11,0.529671875,216,2011,0,146
573,corn,USA,8/5/11,0.530566025,217,2011,0,146
574,corn,USA,8/6/11,0.532079914,218,2011,0,146
575,corn,USA,8/7/11,0.537538266,219,2011,0,146
576,corn,USA,8/8/11,0.5402952320000001,220,2011,0,146
577,corn,USA,8/9/11,0.5371994760000001,221,2011,0,146
578,corn,USA,8/10/11,0.542757857,222,2011,0,146
579,corn,USA,8/11/11,0.534208337,223,2011,0,146
580,corn,USA,8/12/11,0.537955325,224,2011,0,146
581,corn,USA,8/13/11,0.543297816,225,2011,0,146
582,corn,USA,8/14/11,0.545495651,226,2011,0,146
583,corn,USA,8/15/11,0.543344085,227,2011,0,146
584,corn,USA,8/16/11,0.543515721,228,2011,0,146
585,corn,USA,8/17/11,0.54130054,229,2011,0,146
586,corn,USA,8/18/11,0.538604685,230,2011,0,146
587,corn,USA,8/19/11,0.542994448,231,2011,0,146
588,corn,USA,8/20/11,0.543893595,232,2011,0,146
589,corn,USA,8/21/11,0.540078624,233,2011,0,146
590,corn,USA,8/22/11,0.536118365,234,2011,0,146
591,corn,USA,8/23/11,0.537101535,235,2011,0,146
592,corn,USA,8/24/11,0.537287445,236,2011,0,146
593,corn,USA,8/25/11,0.53651792,237,2011,0,146
594,corn,USA,8/26/11,0.53128426,238,2011,0,146
595,corn,USA,8/27/11,0.529053481,239,2011,0,146
596,corn,USA,8/28/11,0.5266670139999999,240,2011,0,146
597,corn,USA,8/29/11,0.522602777,241,2011,0,146
598,corn,USA,8/30/11,0.518326751,242,2011,0,146
599,corn,USA,8/31/11,0.5169535129999999,243,2011,0,146
600,corn,USA,9/1/11,0.502635259,244,2011,0,146
601,corn,USA,9/2/11,0.500868985,245,2011,0,146
602,corn,USA,9/3/11,0.49632210200000004,246,2011,0,146
603,corn,USA,9/4/11,0.49051455299999996,247,2011,0,146
604,corn,USA,9/5/11,0.479264935,248,2011,0,146
605,corn,USA,9/6/11,0.477454682,249,2011,0,146
606,corn,USA,9/7/11,0.47007943799999996,250,2011,0,146
607,corn,USA,9/8/11,0.47158845,251,2011,0,146
608,corn,USA,9/9/11,0.459104765,252,2011,0,146
609,corn,USA,9/10/11,0.45997727899999996,253,2011,0,146
610,corn,USA,9/11/11,0.448042421,254,2011,0,146
611,corn,USA,9/12/11,0.437363546,255,2011,0,146
612,corn,USA,9/13/11,0.42907195200000003,256,2011,0,146
613,corn,USA,9/14/11,0.428902061,257,2011,0,146
614,corn,USA,9/15/11,0.418957783,258,2011,0,146
615,corn,USA,9/16/11,0.411122999,259,2011,0,146
616,corn,USA,9/17/11,0.3969665,260,2011,0,146
617,corn,USA,9/18/11,0.389109535,261,2011,0,146
618,corn,USA,9/19/11,0.38756462399999997,262,2011,0,146
619,corn,USA,9/20/11,0.37743965399999996,263,2011,0,146
620,corn,USA,9/21/11,0.359552694,264,2011,0,146
621,corn,USA,9/22/11,0.35047397399999997,265,2011,0,146
622,corn,USA,9/23/11,0.344357109,266,2011,0,146
623,corn,USA,9/24/11,0.334158689,267,2011,0,146
624,corn,USA,9/25/11,0.322453122,268,2011,0,146
625,corn,USA,9/26/11,0.321581348,269,2011,0,146
626,corn,USA,9/27/11,0.308768904,270,2011,0,146
627,corn,USA,9/28/11,0.301231802,271,2011,0,146
628,corn,USA,9/29/11,0.287040757,272,2011,0,146
629,corn,USA,9/30/11,0.27845249899999996,273,2011,0,146
630,corn,USA,10/1/11,0.26232728899999996,274,2011,0,146
631,corn,USA,10/2/11,0.253504318,275,2011,0,146
632,corn,USA,10/3/11,0.23241408600000002,276,2011,0,146
633,corn,USA,10/4/11,0.228308768,277,2011,0,146
634,corn,USA,10/5/11,0.215406345,278,2011,0,146
635,corn,USA,10/6/11,0.211182896,279,2011,0,146
636,corn,USA,10/7/11,0.200966268,280,2011,0,146
637,corn,USA,10/8/11,0.18622711,281,2011,0,146
638,corn,USA,10/9/11,0.17631910899999997,282,2011,0,146
639,corn,USA,10/10/11,0.17123124,283,2011,0,146
640,corn,USA,10/11/11,0.166627642,284,2011,0,146
641,corn,USA,10/12/11,0.154777071,285,2011,0,146
642,corn,USA,10/13/11,0.147664002,286,2011,0,146
643,corn,USA,10/14/11,0.150517608,287,2011,0,146
644,corn,USA,10/15/11,0.144632597,288,2011,0,146
645,corn,USA,10/16/11,0.142408023,289,2011,0,146
646,corn,USA,10/17/11,0.13443772199999998,290,2011,0,146
647,corn,USA,10/18/11,0.132580654,291,2011,0,146
648,corn,USA,10/19/11,0.136867821,292,2011,0,146
649,corn,USA,10/20/11,0.137798172,293,2011,0,146
650,corn,USA,10/21/11,0.134044725,294,2011,0,146
651,corn,USA,10/22/11,0.125391903,295,2011,0,146
652,corn,USA,10/23/11,0.128055171,296,2011,0,146
653,corn,USA,10/24/11,0.12413389999999999,297,2011,0,146
654,corn,USA,10/25/11,0.11964505800000001,298,2011,0,146
655,corn,USA,10/26/11,0.11508020699999999,299,2011,0,146
656,corn,USA,10/27/11,0.11542955699999999,300,2011,0,146
657,corn,USA,10/28/11,0.11643073,301,2011,0,146
658,corn,USA,10/29/11,0.107775639,302,2011,0,146
659,corn,USA,10/30/11,0.11291663099999999,303,2011,0,146
660,corn,USA,10/31/11,0.104792969,304,2011,0,146
661,corn,USA,11/1/11,0.100832368,305,2011,0,146
662,corn,USA,11/2/11,0.096722393,306,2011,0,146
663,corn,USA,11/3/11,0.103103565,307,2011,0,146
664,corn,USA,11/4/11,0.102311233,308,2011,0,146
665,corn,USA,11/5/11,0.099084041,309,2011,0,146
666,corn,USA,11/6/11,0.095754995,310,2011,0,146
667,corn,USA,11/7/11,0.100579666,311,2011,0,146
668,corn,USA,11/8/11,0.092541345,312,2011,0,146
669,corn,USA,11/9/11,0.098747528,313,2011,0,146
670,corn,USA,11/10/11,0.09237440699999999,314,2011,0,146
671,corn,USA,11/11/11,0.092818549,315,2011,0,146
672,corn,USA,11/12/11,0.09188069300000001,316,2011,0,146
673,corn,USA,11/13/11,0.093952663,317,2011,0,146
674,corn,USA,11/14/11,0.09212838,318,2011,0,146
675,corn,USA,11/15/11,0.09016683699999999,319,2011,0,146
676,corn,USA,11/16/11,0.08804879,320,2011,0,146
677,corn,USA,11/17/11,0.088390507,321,2011,0,146
678,corn,USA,11/18/11,0.091023354,322,2011,0,146
679,corn,USA,11/19/11,0.085746512,323,2011,0,146
680,corn,USA,11/20/11,0.088371881,324,2011,0,146
681,corn,USA,11/21/11,0.08487491,325,2011,0,146
682,corn,USA,11/22/11,0.08142479400000001,326,2011,0,146
683,corn,USA,11/23/11,0.08379671,327,2011,0,146
684,corn,USA,11/24/11,0.086165634,328,2011,0,146
685,corn,USA,11/25/11,0.082485955,329,2011,0,146
686,corn,USA,11/26/11,0.07721879400000001,330,2011,0,146
687,corn,USA,11/27/11,0.077078795,331,2011,0,146
688,corn,USA,11/28/11,0.082416173,332,2011,0,146
689,corn,USA,11/29/11,0.075601936,333,2011,0,146
690,corn,USA,11/30/11,0.08037749,334,2011,0,146
691,corn,USA,12/1/11,0.082671217,335,2011,0,146
692,corn,USA,12/2/11,0.081175678,336,2011,0,146
693,corn,USA,12/3/11,0.075889616,337,2011,0,146
694,corn,USA,12/4/11,0.079052997,338,2011,0,146
695,corn,USA,12/5/11,0.076674386,339,2011,0,146
696,corn,USA,12/6/11,0.082563947,340,2011,0,146
697,corn,USA,12/8/11,0.07384324099999999,342,2011,0,146
698,corn,USA,12/9/11,0.07166908599999999,343,2011,0,146
699,corn,USA,12/10/11,0.071008895,344,2011,0,146
700,corn,USA,12/11/11,0.069678047,345,2011,0,146
701,corn,USA,12/12/11,0.076979467,346,2011,0,146
702,corn,USA,12/13/11,0.071308359,347,2011,0,146
703,corn,USA,12/14/11,0.075169599,348,2011,0,146
704,corn,USA,12/15/11,0.070621975,349,2011,0,146
705,corn,USA,12/16/11,0.078166246,350,2011,0,146
706,corn,USA,12/17/11,0.07470218,351,2011,0,146
707,corn,USA,12/18/11,0.076128362,352,2011,0,146
708,corn,USA,12/19/11,0.079262213,353,2011,0,146
709,corn,USA,12/20/11,0.082747376,354,2011,0,146
710,corn,USA,12/21/11,0.077970669,355,2011,0,146
711,corn,USA,12/22/11,0.08549570599999999,356,2011,0,146
712,corn,USA,12/23/11,0.076789525,357,2011,0,146
713,corn,USA,12/24/11,0.081580388,358,2011,0,146
714,corn,USA,12/25/11,0.077598613,359,2011,0,146
715,corn,USA,12/26/11,0.079581257,360,2011,0,146
716,corn,USA,12/27/11,0.080580347,361,2011,0,146
717,corn,USA,12/28/11,0.072527856,362,2011,0,146
718,corn,USA,12/29/11,0.07149386099999999,363,2011,0,146
719,corn,USA,12/30/11,0.065803452,364,2011,0,146
720,corn,USA,12/31/11,0.071221378,365,2011,0,146
721,corn,USA,1/1/12,0.06771675,1,2012,0,123
722,corn,USA,1/2/12,0.068952962,2,2012,0,123
723,corn,USA,1/3/12,0.060825443,3,2012,0,123
724,corn,USA,1/4/12,0.067580425,4,2012,0,123
725,corn,USA,1/5/12,0.063744726,5,2012,0,123
726,corn,USA,1/6/12,0.068803427,6,2012,0,123
727,corn,USA,1/7/12,0.064017959,7,2012,0,123
728,corn,USA,1/8/12,0.06410426400000001,8,2012,0,123
729,corn,USA,1/9/12,0.062421707,9,2012,0,123
730,corn,USA,1/10/12,0.064080227,10,2012,0,123
731,corn,USA,1/11/12,0.063390121,11,2012,0,123
732,corn,USA,1/12/12,0.06993579,12,2012,0,123
733,corn,USA,1/13/12,0.069983565,13,2012,0,123
734,corn,USA,1/14/12,0.070926486,14,2012,0,123
735,corn,USA,1/15/12,0.067140815,15,2012,0,123
736,corn,USA,1/16/12,0.070563401,16,2012,0,123
737,corn,USA,1/17/12,0.072370135,17,2012,0,123
738,corn,USA,1/18/12,0.0632779,18,2012,0,123
739,corn,USA,1/19/12,0.065691532,19,2012,0,123
740,corn,USA,1/20/12,0.061783860999999995,20,2012,0,123
741,corn,USA,1/21/12,0.063934344,21,2012,0,123
742,corn,USA,1/22/12,0.060974865,22,2012,0,123
743,corn,USA,1/23/12,0.061562359000000004,23,2012,0,123
744,corn,USA,1/24/12,0.061816240999999994,24,2012,0,123
745,corn,USA,1/25/12,0.063755067,25,2012,0,123
746,corn,USA,1/26/12,0.06556144900000001,26,2012,0,123
747,corn,USA,1/27/12,0.068349282,27,2012,0,123
748,corn,USA,1/28/12,0.074498649,28,2012,0,123
749,corn,USA,1/29/12,0.070571873,29,2012,0,123
750,corn,USA,1/30/12,0.07461394,30,2012,0,123
751,corn,USA,1/31/12,0.079049874,31,2012,0,123
752,corn,USA,2/1/12,0.072501951,32,2012,0,123
753,corn,USA,2/2/12,0.080548126,33,2012,0,123
754,corn,USA,2/3/12,0.076775617,34,2012,0,123
755,corn,USA,2/4/12,0.078850716,35,2012,0,123
756,corn,USA,2/5/12,0.079533206,36,2012,0,123
757,corn,USA,2/6/12,0.079684141,37,2012,0,123
758,corn,USA,2/7/12,0.073303778,38,2012,0,123
759,corn,USA,2/8/12,0.070999271,39,2012,0,123
760,corn,USA,2/9/12,0.07443121700000001,40,2012,0,123
761,corn,USA,2/10/12,0.076367273,41,2012,0,123
762,corn,USA,2/11/12,0.073614283,42,2012,0,123
763,corn,USA,2/12/12,0.07613465,43,2012,0,123
764,corn,USA,2/13/12,0.07288019400000001,44,2012,0,123
765,corn,USA,2/14/12,0.072118116,45,2012,0,123
766,corn,USA,2/15/12,0.070272072,46,2012,0,123
767,corn,USA,2/16/12,0.072611293,47,2012,0,123
768,corn,USA,2/17/12,0.072626937,48,2012,0,123
769,corn,USA,2/18/12,0.06670925,49,2012,0,123
770,corn,USA,2/19/12,0.069768288,50,2012,0,123
771,corn,USA,2/20/12,0.066357035,51,2012,0,123
772,corn,USA,2/21/12,0.065906554,52,2012,0,123
773,corn,USA,2/22/12,0.06904847,53,2012,0,123
774,corn,USA,2/23/12,0.068116882,54,2012,0,123
775,corn,USA,2/24/12,0.065578012,55,2012,0,123
776,corn,USA,2/25/12,0.068666061,56,2012,0,123
777,corn,USA,2/26/12,0.064305106,57,2012,0,123
778,corn,USA,2/27/12,0.07372371,58,2012,0,123
779,corn,USA,2/28/12,0.073664452,59,2012,0,123
780,corn,USA,2/29/12,0.070825735,60,2012,0,123
781,corn,USA,3/1/12,0.071641308,61,2012,0,123
782,corn,USA,3/2/12,0.069648935,62,2012,0,123
783,corn,USA,3/3/12,0.065665575,63,2012,0,123
784,corn,USA,3/4/12,0.066711331,64,2012,0,123
785,corn,USA,3/5/12,0.072357045,65,2012,0,123
786,corn,USA,3/6/12,0.069425873,66,2012,0,123
787,corn,USA,3/7/12,0.071204312,67,2012,0,123
788,corn,USA,3/9/12,0.081186645,69,2012,0,123
789,corn,USA,3/10/12,0.080329321,70,2012,0,123
790,corn,USA,3/11/12,0.074816625,71,2012,0,123
791,corn,USA,3/12/12,0.07822639999999999,72,2012,0,123
792,corn,USA,3/13/12,0.082446862,73,2012,0,123
793,corn,USA,3/14/12,0.083739968,74,2012,0,123
794,corn,USA,3/15/12,0.07783765599999999,75,2012,0,123
795,corn,USA,3/16/12,0.07976443,76,2012,0,123
796,corn,USA,3/17/12,0.081320593,77,2012,0,123
797,corn,USA,3/18/12,0.07595737,78,2012,0,123
798,corn,USA,3/19/12,0.07359196900000001,79,2012,0,123
799,corn,USA,3/20/12,0.081695085,80,2012,0,123
800,corn,USA,3/21/12,0.08143758799999999,81,2012,0,123
801,corn,USA,3/23/12,0.072453361,83,2012,0,123
802,corn,USA,3/24/12,0.07651765,84,2012,0,123
803,corn,USA,3/25/12,0.072586093,85,2012,0,123
804,corn,USA,3/26/12,0.074961643,86,2012,0,123
805,corn,USA,3/27/12,0.078162398,87,2012,0,123
806,corn,USA,3/28/12,0.07689299,88,2012,0,123
807,corn,USA,3/29/12,0.07636324,89,2012,0,123
808,corn,USA,3/30/12,0.071682503,90,2012,0,123
809,corn,USA,3/31/12,0.077267264,91,2012,0,123
810,corn,USA,4/1/12,0.083048605,92,2012,0,123
811,corn,USA,4/2/12,0.07629992,93,2012,0,123
812,corn,USA,4/3/12,0.080649137,94,2012,0,123
813,corn,USA,4/4/12,0.079143717,95,2012,0,123
814,corn,USA,4/5/12,0.08361266099999999,96,2012,0,123
815,corn,USA,4/6/12,0.08619976900000001,97,2012,0,123
816,corn,USA,4/7/12,0.094425281,98,2012,0,123
817,corn,USA,4/8/12,0.087297519,99,2012,0,123
818,corn,USA,4/9/12,0.09209229099999999,100,2012,0,123
819,corn,USA,4/10/12,0.09348209099999999,101,2012,0,123
820,corn,USA,4/11/12,0.09568722800000001,102,2012,0,123
821,corn,USA,4/12/12,0.095486288,103,2012,0,123
822,corn,USA,4/13/12,0.09668868900000001,104,2012,0,123
823,corn,USA,4/14/12,0.105471204,105,2012,0,123
824,corn,USA,4/15/12,0.10744415800000001,106,2012,0,123
825,corn,USA,4/16/12,0.108205034,107,2012,0,123
826,corn,USA,4/17/12,0.108048314,108,2012,0,123
827,corn,USA,4/18/12,0.110331049,109,2012,0,123
828,corn,USA,4/19/12,0.10881760300000001,110,2012,0,123
829,corn,USA,4/20/12,0.112621679,111,2012,0,123
830,corn,USA,4/21/12,0.11302316,112,2012,0,123
831,corn,USA,4/22/12,0.109413403,113,2012,0,123
832,corn,USA,4/23/12,0.10818632,114,2012,0,123
833,corn,USA,4/24/12,0.10618434800000001,115,2012,0,123
834,corn,USA,4/25/12,0.107405171,116,2012,0,123
835,corn,USA,4/26/12,0.111266272,117,2012,0,123
836,corn,USA,4/27/12,0.10923847,118,2012,0,123
837,corn,USA,4/28/12,0.109888352,119,2012,0,123
838,corn,USA,4/29/12,0.111127666,120,2012,0,123
839,corn,USA,4/30/12,0.11393635099999999,121,2012,0,123
840,corn,USA,5/1/12,0.118026801,122,2012,0,123
841,corn,USA,5/2/12,0.119579886,123,2012,0,123
842,corn,USA,5/3/12,0.12326182599999999,124,2012,0,123
843,corn,USA,5/5/12,0.118963303,126,2012,0,123
844,corn,USA,5/6/12,0.11763296,127,2012,0,123
845,corn,USA,5/7/12,0.12229212099999999,128,2012,0,123
846,corn,USA,5/8/12,0.117122771,129,2012,0,123
847,corn,USA,5/9/12,0.125357101,130,2012,0,123
848,corn,USA,5/10/12,0.127759705,131,2012,0,123
849,corn,USA,5/11/12,0.120475649,132,2012,0,123
850,corn,USA,5/12/12,0.12045513199999999,133,2012,0,123
851,corn,USA,5/13/12,0.12673371,134,2012,0,123
852,corn,USA,5/14/12,0.12385858,135,2012,0,123
853,corn,USA,5/15/12,0.131031064,136,2012,0,123
854,corn,USA,5/16/12,0.12723810300000002,137,2012,0,123
855,corn,USA,5/17/12,0.132913176,138,2012,0,123
856,corn,USA,5/18/12,0.134261395,139,2012,0,123
857,corn,USA,5/19/12,0.130621513,140,2012,0,123
858,corn,USA,5/20/12,0.137206449,141,2012,0,123
859,corn,USA,5/21/12,0.134965279,142,2012,0,123
860,corn,USA,5/22/12,0.138204852,143,2012,0,123
861,corn,USA,5/23/12,0.143691453,144,2012,0,123
862,corn,USA,5/24/12,0.138550386,145,2012,0,123
863,corn,USA,5/25/12,0.14273741199999998,146,2012,0,123
864,corn,USA,5/26/12,0.146456704,147,2012,0,123
865,corn,USA,5/27/12,0.143352351,148,2012,0,123
866,corn,USA,5/28/12,0.14707632699999998,149,2012,0,123
867,corn,USA,5/29/12,0.14460258,150,2012,0,123
868,corn,USA,5/30/12,0.148213612,151,2012,0,123
869,corn,USA,5/31/12,0.156286479,152,2012,0,123
870,corn,USA,6/1/12,0.154233196,153,2012,0,123
871,corn,USA,6/2/12,0.15410433099999998,154,2012,0,123
872,corn,USA,6/3/12,0.157866274,155,2012,0,123
873,corn,USA,6/4/12,0.16106232199999998,156,2012,0,123
874,corn,USA,6/5/12,0.15672406,157,2012,0,123
875,corn,USA,6/6/12,0.16463389,158,2012,0,123
876,corn,USA,6/7/12,0.170399983,159,2012,0,123
877,corn,USA,6/8/12,0.17012575100000002,160,2012,0,123
878,corn,USA,6/9/12,0.178111653,161,2012,0,123
879,corn,USA,6/10/12,0.178976423,162,2012,0,123
880,corn,USA,6/11/12,0.17877084399999998,163,2012,0,123
881,corn,USA,6/12/12,0.188483438,164,2012,0,123
882,corn,USA,6/13/12,0.191370517,165,2012,0,123
883,corn,USA,6/14/12,0.19765962,166,2012,0,123
884,corn,USA,6/15/12,0.199421603,167,2012,0,123
885,corn,USA,6/16/12,0.204379953,168,2012,0,123
886,corn,USA,6/17/12,0.21171456800000002,169,2012,0,123
887,corn,USA,6/18/12,0.21197979100000003,170,2012,0,123
888,corn,USA,6/19/12,0.22341103399999998,171,2012,0,123
889,corn,USA,6/20/12,0.23244586399999997,172,2012,0,123
890,corn,USA,6/21/12,0.23376012399999999,173,2012,0,123
891,corn,USA,6/22/12,0.234031822,174,2012,0,123
892,corn,USA,6/23/12,0.24419660399999998,175,2012,0,123
893,corn,USA,6/24/12,0.24845179,176,2012,0,123
894,corn,USA,6/25/12,0.256285708,177,2012,0,123
895,corn,USA,6/26/12,0.267130242,178,2012,0,123
896,corn,USA,6/27/12,0.279127395,179,2012,0,123
897,corn,USA,6/28/12,0.289450091,180,2012,0,123
898,corn,USA,6/29/12,0.299640538,181,2012,0,123
899,corn,USA,6/30/12,0.302249644,182,2012,0,123
900,corn,USA,7/1/12,0.319851567,183,2012,0,123
901,corn,USA,7/2/12,0.325140862,184,2012,0,123
902,corn,USA,7/3/12,0.33491406100000004,185,2012,0,123
903,corn,USA,7/4/12,0.341104874,186,2012,0,123
904,corn,USA,7/5/12,0.350723602,187,2012,0,123
905,corn,USA,7/6/12,0.35535277600000004,188,2012,0,123
906,corn,USA,7/7/12,0.36534538,189,2012,0,123
907,corn,USA,7/8/12,0.37179233100000003,190,2012,0,123
908,corn,USA,7/9/12,0.385310806,191,2012,0,123
909,corn,USA,7/10/12,0.386174158,192,2012,0,123
910,corn,USA,7/11/12,0.39189285,193,2012,0,123
911,corn,USA,7/12/12,0.40118647700000004,194,2012,0,123
912,corn,USA,7/13/12,0.41101766,195,2012,0,123
913,corn,USA,7/14/12,0.40932639299999996,196,2012,0,123
914,corn,USA,7/15/12,0.420526653,197,2012,0,123
915,corn,USA,7/16/12,0.426680854,198,2012,0,123
916,corn,USA,7/17/12,0.428485805,199,2012,0,123
917,corn,USA,7/18/12,0.433089839,200,2012,0,123
918,corn,USA,7/19/12,0.441258221,201,2012,0,123
919,corn,USA,7/20/12,0.440330966,202,2012,0,123
920,corn,USA,7/21/12,0.441566415,203,2012,0,123
921,corn,USA,7/22/12,0.449211189,204,2012,0,123
922,corn,USA,7/24/12,0.453707846,206,2012,0,123
923,corn,USA,7/25/12,0.450035381,207,2012,0,123
924,corn,USA,7/26/12,0.45201872,208,2012,0,123
925,corn,USA,7/27/12,0.457783031,209,2012,0,123
926,corn,USA,7/28/12,0.455853712,210,2012,0,123
927,corn,USA,7/29/12,0.452314576,211,2012,0,123
928,corn,USA,7/30/12,0.45985628700000003,212,2012,0,123
929,corn,USA,7/31/12,0.459670911,213,2012,0,123
930,corn,USA,8/1/12,0.451102083,214,2012,0,123
931,corn,USA,8/2/12,0.456312184,215,2012,0,123
932,corn,USA,8/3/12,0.452870218,216,2012,0,123
933,corn,USA,8/4/12,0.454278258,217,2012,0,123
934,corn,USA,8/5/12,0.44814622,218,2012,0,123
935,corn,USA,8/6/12,0.447477312,219,2012,0,123
936,corn,USA,8/8/12,0.447034614,221,2012,0,123
937,corn,USA,8/9/12,0.44131634399999997,222,2012,0,123
938,corn,USA,8/10/12,0.44401076,223,2012,0,123
939,corn,USA,8/11/12,0.433422542,224,2012,0,123
